"id","code","name","small_name","description","type","parent_id:id"
"cfop_424","5931","Lanç. efetuado pelo tomador do serviço de transporte quando a resp. de retenção do imposto for atribuída ao remetente ou alienante da merc., pelo serviço de transp. realizado por transp. autônomo ou por transp. não inscrito na UF onde iniciado o serviço",,"Classificam-se neste código exclusivamente os lançamentos efetuados pelo remetente ou alienante da mercadoria quando lhe for atribuída a responsabilidade pelo recolhimento do imposto devido pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço.","output","cfop_394"
"cfop_425","5932","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador",,"Classificam-se neste código as prestações de serviço de transporte que tenham sido iniciadas em unidade da Federação diversa daquela onde o prestador está inscrito como contribuinte.","output","cfop_394"
"cfop_426","5933","Prestação de serviço tributado pelo ISSQN",,"Classificam-se neste código as prestações de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","output","cfop_394"
"cfop_427","5949","Outra saída de mercadoria ou prestação de serviço não especificado",,"Classificam-se neste código as outras saídas de mercadorias ou prestações de serviços que não tenham sido especificados nos códigos anteriores.","output","cfop_394"
"cfop_428","6000","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA OUTROS ESTADOS",,,"output",
"cfop_429","6100","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS",,,"output","cfop_428"
"cfop_430","6101","Venda de produção do estabelecimento",,"Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento industrial ou produtor rural de cooperativa destinadas a seus cooperados ou a estabelecimento de outra cooperativa.","output","cfop_429"
"cfop_431","6102","Venda de mercadoria adquirida ou recebida de terceiros",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento comercial de cooperativa destinadas a seus cooperados ou estabelecimento de outra cooperativa.","output","cfop_429"
"cfop_432","6103","Venda de produção do estabelecimento, efetuada fora do estabelecimento",,"Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_429"
"cfop_433","6104","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento",,"Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento.","output","cfop_429"
"cfop_434","6105","Venda de produção do estabelecimento que não deva por ele transitar",,"Classificam-se neste código as vendas de produtos industrializados no estabelecimento, armazenados em depósito fechado, armazém geral ou outro sem que haja retorno ao estabelecimento depositante.","output","cfop_429"
"cfop_435","6106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, armazenadas em depósito fechado, armazém geral ou outro, que não tenham sido objeto de qualquer processo industrial no estabelecimento sem que haja retorno ao estabelecimento depositante. Também serão classificadas neste código as vendas de mercadorias importadas, cuja saída ocorra do recinto alfandegado ou da repartição alfandegária onde se processou o desembaraço aduaneiro, com destino ao estabelecimento do comprador, sem transitar pelo estabelecimento do importador.","output","cfop_429"
"cfop_436","6107","Venda de produção do estabelecimento, destinada a não contribuinte",,"Classificam-se neste código as vendas de produtos industrializados ou produzidos por estabelecimento de produtor rural, destinadas a não contribuintes. Quaisquer operações de venda destinadas a não contribuintes deverão ser classificadas neste código.","output","cfop_429"
"cfop_437","6108","Venda de mercadoria adquirida ou recebida de terceiros, destinada a não contribuinte",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento, destinadas a não contribuintes. Quaisquer operações de venda destinadas a não contribuintes deverão ser classificadas neste código.","output","cfop_429"
"cfop_438","6109","Venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio",,"Classificam-se neste código as vendas de produtos industrializados ou produzido pelo próprio estabelecimento, destinados à Zona Franca de Manaus ou Áreas de Livre Comércio.","output","cfop_429"
"cfop_439","6110","Venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, destinadas à Zona Franca de Manaus ou Áreas de Livre Comércio, desde que alcançadas pelos benefícios fiscais de que tratam o Decreto-lei n° 288, de 28 de fevereiro de 1967, o Convênio ICM 65/88, de 6 de dezembro de 1988, o Convênio ICMS 36/97, de 23 de maio de 1997 e o Convênio ICMS 37/97, de 23 de maio de 1997.","output","cfop_429"
"cfop_440","6111","Venda de produção do estabelecimento remetida anteriormente em consignação industrial",,"Classificam-se neste código as vendas efetivas de produtos industrializados no estabelecimento remetidos anteriormente a título de consignação industrial.","output","cfop_429"
"cfop_441","6112","Venda de mercadoria adquirida ou recebida de Terceiros remetida anteriormente em consignação industrial",,"Classificam-se neste código as vendas efetivas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, remetidas anteriormente a título de consignação industrial.","output","cfop_429"
"cfop_442","6113","Venda de produção do estabelecimento remetida anteriormente em consignação mercantil",,"Classificam-se neste código as vendas efetivas de produtos industrializados no estabelecimento remetidos anteriormente a título de consignação mercantil.","output","cfop_429"
"cfop_443","6114","Venda de mercadoria adquirida ou recebida de terceiros remetida anteriormente em consignação mercantil",,"Classificam-se neste código as vendas efetivas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, remetidas anteriormente a título de consignação mercantil.","output","cfop_429"
"cfop_444","6115","Venda de mercadoria adquirida ou recebida de terceiros, recebida anteriormente em consignação mercantil",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, recebidas anteriormente a título de consignação mercantil.","output","cfop_429"
"cfop_445","6116","Venda de produção do estabelecimento originada de encomenda para entrega futura",,"Classificam-se neste código as vendas de produtos industrializados ou produzido pelo próprio estabelecimento, quando da saída real do produto, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_429"
"cfop_446","6117","Venda de mercadoria adquirida ou recebida de terceiros, originada de encomenda para entrega futura",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, quando da saída real da mercadoria, cujo faturamento tenha sido classificado no código 6.922 - Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_429"
