"id","code","name","small_name","description","type","parent_id:id","internal_type","id_dest"
"cfop_5923","5923","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem","Remessa de mercadoria por conta e ordem de terceiros, em ven","Classificam-se neste código as saídas correspondentes à entrega de mercadorias por conta e ordem de terceiros, em vendas à ordem, cuja venda ao adquirente originário, foi classificada nos códigos 5.118 - Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem ou 5.119 - Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem.","output","cfop_5900","normal",1
"cfop_5924","5924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Remessa para industrialização por conta e ordem do adquirent","Classificam-se neste código as saídas de insumos com destino a estabelecimento industrializador, para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.","output","cfop_5900","normal",1
"cfop_5925","5925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","Retorno de mercadoria recebida para industrialização por con","Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos, por conta e ordem do adquirente, para industrialização e incorporados ao produto final, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_5900","normal",1
"cfop_5926","5926","Lançamento efetuado a título de reclassificação de mercadoria decorrente de formação de kit ou de sua desagregação","Lançamento efetuado a título de reclassificação de mercadori","Classificam-se neste código os registros efetuados a título de reclassificação decorrente de formação de kit de mercadorias ou de sua desagregação.","output","cfop_5900","normal",1
"cfop_5927","5927","Lançamento efetuado a título de baixa de estoque decorrente de perda, roubo ou deterioração","Lançamento efetuado a título de baixa de estoque decorrente ","Classificam-se neste código os registros efetuados a título de baixa de estoque decorrente de perda, roubou ou deterioração das mercadorias.","output","cfop_5900","normal",1
"cfop_5928","5928","Lançamento efetuado a título de baixa de estoque decorrente do encerramento da atividade da empresa","Lançamento efetuado a título de baixa de estoque decorrente ","Classificam-se neste código os registros efetuados a título de baixa de estoque decorrente do encerramento das atividades da empresa.","output","cfop_5900","normal",1
"cfop_5929","5929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF","Lançamento efetuado em decorrência de emissão de documento f","Classificam-se neste código os registros relativos aos documentos fiscais emitidos em operações ou prestações que também tenham sido registradas em equipamento Emissor de Cupom Fiscal - ECF.","output","cfop_5900","normal",1
"cfop_5931","5931","Lanç. efetuado pelo tomador do serviço de transporte quando a resp. de retenção do imposto for atribuída ao remetente ou alienante da merc., pelo serviço de transp. realizado por transp. autônomo ou por transp. não inscrito na UF onde iniciado o serviço","Lanç. efetuado pelo tomador do serviço de transporte quando ","Classificam-se neste código exclusivamente os lançamentos efetuados pelo remetente ou alienante da mercadoria quando lhe for atribuída a responsabilidade pelo recolhimento do imposto devido pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço.","output","cfop_5900","normal",1
"cfop_5932","5932","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","Prestação de serviço de transporte iniciada em unidade da Fe","Classificam-se neste código as prestações de serviço de transporte que tenham sido iniciadas em unidade da Federação diversa daquela onde o prestador está inscrito como contribuinte.","output","cfop_5900","normal",1
"cfop_5933","5933","Prestação de serviço tributado pelo ISSQN","Prestação de serviço tributado pelo ISSQN","Classificam-se neste código as prestações de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","output","cfop_5900","normal",1
"cfop_5934","5934","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","Remessa simbólica de mercadoria depositada","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","output","cfop_5900","normal",1
"cfop_5949","5949","Outra saída de mercadoria ou prestação de serviço não especificado","Outra saída de mercadoria ou prestação de serviço não especi","Classificam-se neste código as outras saídas de mercadorias ou prestações de serviços que não tenham sido especificados nos códigos anteriores.","output","cfop_5900","normal",1
"cfop_6000","6000","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA OUTROS ESTADOS","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA OUTROS ESTADOS",,"output",,"view",2
"cfop_6100","6100","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS",,"output","cfop_6000","view",2
"cfop_6101","6101","Venda de produção do estabelecimento","Venda de produção do estabelecimento","Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento industrial ou produtor rural de cooperativa destinadas a seus cooperados ou a estabelecimento de outra cooperativa.","output","cfop_6100","normal",2
"cfop_6102","6102","Venda de mercadoria adquirida ou recebida de terceiros","Venda de mercadoria adquirida ou recebida de terceiros","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento comercial de cooperativa destinadas a seus cooperados ou estabelecimento de outra cooperativa.","output","cfop_6100","normal",2
"cfop_6103","6103","Venda de produção do estabelecimento, efetuada fora do estabelecimento","Venda de produção do estabelecimento, efetuada fora do estab","Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_6100","normal",2
"cfop_6104","6104","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento","Venda de mercadoria adquirida ou recebida de terceiros, efet","Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento.","output","cfop_6100","normal",2
"cfop_6105","6105","Venda de produção do estabelecimento que não deva por ele transitar","Venda de produção do estabelecimento que não deva por ele tr","Classificam-se neste código as vendas de produtos industrializados no estabelecimento, armazenados em depósito fechado, armazém geral ou outro sem que haja retorno ao estabelecimento depositante.","output","cfop_6100","normal",2
"cfop_6106","6106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Venda de mercadoria adquirida ou recebida de terceiros, que ","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, armazenadas em depósito fechado, armazém geral ou outro, que não tenham sido objeto de qualquer processo industrial no estabelecimento sem que haja retorno ao estabelecimento depositante. Também serão classificadas neste código as vendas de mercadorias importadas, cuja saída ocorra do recinto alfandegado ou da repartição alfandegária onde se processou o desembaraço aduaneiro, com destino ao estabelecimento do comprador, sem transitar pelo estabelecimento do importador.","output","cfop_6100","normal",2
