"id","code","name","small_name","description","type","parent_id:id","internal_type"
"cfop_418","5924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Remessa para industrialização por conta e ordem do adquirent","Classificam-se neste código as saídas de insumos com destino a estabelecimento industrializador, para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.","output","cfop_394","normal"
"cfop_419","5925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","Retorno de mercadoria recebida para industrialização por con","Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos, por conta e ordem do adquirente, para industrialização e incorporados ao produto final, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_394","normal"
"cfop_420","5926","Lançamento efetuado a título de reclassificação de mercadoria decorrente de formação de kit ou de sua desagregação","Lançamento efetuado a título de reclassificação de mercadori","Classificam-se neste código os registros efetuados a título de reclassificação decorrente de formação de kit de mercadorias ou de sua desagregação.","output","cfop_394","normal"
"cfop_421","5927","Lançamento efetuado a título de baixa de estoque decorrente de perda, roubo ou deterioração","Lançamento efetuado a título de baixa de estoque decorrente ","Classificam-se neste código os registros efetuados a título de baixa de estoque decorrente de perda, roubou ou deterioração das mercadorias.","output","cfop_394","normal"
"cfop_422","5928","Lançamento efetuado a título de baixa de estoque decorrente do encerramento da atividade da empresa","Lançamento efetuado a título de baixa de estoque decorrente ","Classificam-se neste código os registros efetuados a título de baixa de estoque decorrente do encerramento das atividades da empresa.","output","cfop_394","normal"
"cfop_423","5929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF","Lançamento efetuado em decorrência de emissão de documento f","Classificam-se neste código os registros relativos aos documentos fiscais emitidos em operações ou prestações que também tenham sido registradas em equipamento Emissor de Cupom Fiscal - ECF.","output","cfop_394","normal"
"cfop_424","5931","Lanç. efetuado pelo tomador do serviço de transporte quando a resp. de retenção do imposto for atribuída ao remetente ou alienante da merc., pelo serviço de transp. realizado por transp. autônomo ou por transp. não inscrito na UF onde iniciado o serviço","Lanç. efetuado pelo tomador do serviço de transporte quando ","Classificam-se neste código exclusivamente os lançamentos efetuados pelo remetente ou alienante da mercadoria quando lhe for atribuída a responsabilidade pelo recolhimento do imposto devido pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço.","output","cfop_394","normal"
"cfop_425","5932","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","Prestação de serviço de transporte iniciada em unidade da Fe","Classificam-se neste código as prestações de serviço de transporte que tenham sido iniciadas em unidade da Federação diversa daquela onde o prestador está inscrito como contribuinte.","output","cfop_394","normal"
"cfop_426","5933","Prestação de serviço tributado pelo ISSQN","Prestação de serviço tributado pelo ISSQN","Classificam-se neste código as prestações de serviços, de competência municipal, desde que informados em Nota Fiscal modelo 1 ou 1-A.","output","cfop_394","normal"
"cfop_427","5949","Outra saída de mercadoria ou prestação de serviço não especificado","Outra saída de mercadoria ou prestação de serviço não especi","Classificam-se neste código as outras saídas de mercadorias ou prestações de serviços que não tenham sido especificados nos códigos anteriores.","output","cfop_394","normal"
"cfop_428","6000","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA OUTROS ESTADOS","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA OUTROS ESTADOS",,"output",,"view"
"cfop_429","6100","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS",,"output","cfop_428","view"
"cfop_430","6101","Venda de produção do estabelecimento","Venda de produção do estabelecimento","Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento industrial ou produtor rural de cooperativa destinadas a seus cooperados ou a estabelecimento de outra cooperativa.","output","cfop_429","normal"
"cfop_431","6102","Venda de mercadoria adquirida ou recebida de terceiros","Venda de mercadoria adquirida ou recebida de terceiros","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento comercial de cooperativa destinadas a seus cooperados ou estabelecimento de outra cooperativa.","output","cfop_429","normal"
"cfop_432","6103","Venda de produção do estabelecimento, efetuada fora do estabelecimento","Venda de produção do estabelecimento, efetuada fora do estab","Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_429","normal"
"cfop_433","6104","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento","Venda de mercadoria adquirida ou recebida de terceiros, efet","Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento.","output","cfop_429","normal"
"cfop_434","6105","Venda de produção do estabelecimento que não deva por ele transitar","Venda de produção do estabelecimento que não deva por ele tr","Classificam-se neste código as vendas de produtos industrializados no estabelecimento, armazenados em depósito fechado, armazém geral ou outro sem que haja retorno ao estabelecimento depositante.","output","cfop_429","normal"
"cfop_435","6106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Venda de mercadoria adquirida ou recebida de terceiros, que ","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, armazenadas em depósito fechado, armazém geral ou outro, que não tenham sido objeto de qualquer processo industrial no estabelecimento sem que haja retorno ao estabelecimento depositante. Também serão classificadas neste código as vendas de mercadorias importadas, cuja saída ocorra do recinto alfandegado ou da repartição alfandegária onde se processou o desembaraço aduaneiro, com destino ao estabelecimento do comprador, sem transitar pelo estabelecimento do importador.","output","cfop_429","normal"
"cfop_436","6107","Venda de produção do estabelecimento, destinada a não contribuinte","Venda de produção do estabelecimento, destinada a não contri","Classificam-se neste código as vendas de produtos industrializados ou produzidos por estabelecimento de produtor rural, destinadas a não contribuintes. Quaisquer operações de venda destinadas a não contribuintes deverão ser classificadas neste código.","output","cfop_429","normal"
