"id","code","name","type","parent_id:id"
"ncm_73071","7307.1","Moldados:","view",
"ncm_73071100","7307.11.00","De ferro fundido não maleável","normal",
"ncm_730719","7307.19","Outros","view",
"ncm_73071910","7307.19.10","De ferro fundido maleável, de diâmetro interior superior a 50,8 mm","normal",
"ncm_73071920","7307.19.20","De aço","normal",
"ncm_73071990","7307.19.90","Outros","normal",
"ncm_73072","7307.2","Outros, de aço inoxidável:","view",
"ncm_73072100","7307.21.00","Flanges","normal",
"ncm_73072200","7307.22.00","Cotovelos, curvas e luvas, roscados","normal",
"ncm_73072300","7307.23.00","Acessórios para soldar topo a topo","normal",
"ncm_73072900","7307.29.00","Outros","normal",
"ncm_73079","7307.9","Outros:","view",
"ncm_73079100","7307.91.00","Flanges","normal",
"ncm_73079200","7307.92.00","Cotovelos, curvas e luvas, roscados","normal",
"ncm_73079300","7307.93.00","Acessórios para soldar topo a topo","normal",
"ncm_73079900","7307.99.00","Outros","normal",
"ncm_7308","73.08","Construções e suas partes (por exemplo, pontes e elementos de pontes, comportas, torres, pórticos, pilares, colunas, armações, estruturas para telhados, portas e janelas, e seus caixilhos, alizares e soleiras, portas de correr, balaustradas), de ferro fundido, ferro ou aço, exceto as construções pré-fabricadas da posição 94.06; chapas, barras, perfis, tubos e semelhantes, de ferro fundido, ferro ou aço, próprios para construções.","view",
"ncm_73081000","7308.10.00","Pontes e elementos de pontes","normal",
"ncm_73082000","7308.20.00","Torres e pórticos","normal",
"ncm_73083000","7308.30.00","Portas e janelas, e seus caixilhos, alizares e soleiras","normal",
"ncm_73084000","7308.40.00","Material para andaimes, para armações ou para escoramentos","normal",
"ncm_730890","7308.90","Outros","view",
"ncm_73089010","7308.90.10","Chapas, barras, perfis, tubos e semelhantes, próprios para construções","normal",
"ncm_73089090","7308.90.90","Outros","normal",
"ncm_730900","7309.00","Reservatórios, tonéis, cubas e recipientes semelhantes para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de ferro fundido, ferro ou aço, de capacidade superior a 300 l, sem dispositivos mecânicos ou térmicos, mesmo com revestimento interior ou calorífugo.","view",
"ncm_73090010","7309.00.10","Para armazenamento de grãos e outras matérias sólidas","normal",
"ncm_73090010_01","7309.00.10:01","Para armazenamento de grãos de produtos agrícolas","extension","ncm_73090010"
"ncm_73090020","7309.00.20","Recipientes isotérmicos refrigerados a nitrogênio (azoto) líquido, dos tipos utilizados para sêmen, sangue, tecidos biológicos e outros produtos similares","normal",
"ncm_73090090","7309.00.90","Outros","normal",
"ncm_7310","73.10","Reservatórios, barris, tambores, latas, caixas e recipientes semelhantes para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de ferro fundido, ferro ou aço, de capacidade não superior a 300 l, sem dispositivos mecânicos ou térmicos, mesmo com revestimento interior ou calorífugo.","view",
"ncm_731010","7310.10","De capacidade igual ou superior a 50 l","view",
"ncm_73101010","7310.10.10","Recipientes isotérmicos refrigerados a nitrogênio (azoto) líquido, dos tipos utilizados para sêmen, sangue, tecidos biológicos e outros produtos similares","normal",
"ncm_73101090","7310.10.90","Outros","normal",
"ncm_73102","7310.2","De capacidade inferior a 50 l:","view",
"ncm_731021","7310.21","Latas próprias para serem fechadas por soldadura ou cravação","view",
"ncm_73102110","7310.21.10","Próprias para acondicionar produtos alimentícios","normal",
"ncm_73102190","7310.21.90","Outros","normal",
"ncm_731029","7310.29","Outros","view",
"ncm_73102910","7310.29.10","Próprios para acondicionar produtos alimentícios","normal",
"ncm_73102920","7310.29.20","Recipientes isotérmicos refrigerados a nitrogênio (azoto) líquido, dos tipos utilizados para sêmen, sangue, tecidos biológicos e outros produtos similares","normal",
"ncm_73102990","7310.29.90","Outros","normal",
"ncm_73110000","7311.00.00","Recipientes para gases comprimidos ou liquefeitos, de ferro fundido, ferro ou aço.","normal",
"ncm_7312","73.12","Cordas, cabos, tranças, lingas e artefatos semelhantes, de ferro ou aço, não isolados para usos elétricos.","view",
"ncm_731210","7312.10","Cordas e cabos","view",
"ncm_73121010","7312.10.10","De fios de aço revestidos de bronze ou latão","normal",
"ncm_73121090","7312.10.90","Outros","normal",
"ncm_73121090_01","7312.10.90:01","Cordoalha de aço para concreto protendido","extension","ncm_73121090"
"ncm_73129000","7312.90.00","Outros","normal",
"ncm_73130000","7313.00.00","Arame farpado, de ferro ou aço; arames ou tiras, retorcidos, mesmo farpados, de ferro ou aço, dos tipos utilizados em cercas.","normal",
"ncm_7314","73.14","Telas metálicas (incluindo as telas contínuas ou sem fim), grades e redes, de fios de ferro ou aço; chapas e tiras, distendidas, de ferro ou aço.","view",
"ncm_73141","7314.1","Telas metálicas tecidas:","view",
"ncm_73141200","7314.12.00","Telas metálicas, contínuas ou sem fim, para máquinas, de aço inoxidável","normal",
"ncm_73141400","7314.14.00","Outras telas metálicas tecidas, de aço inoxidável","normal",
"ncm_73141900","7314.19.00","Outras","normal",
"ncm_73142000","7314.20.00","Grades e redes, soldadas nos pontos de interseção, de fios com, pelo menos, 3 mm na maior dimensão do corte transversal e com malhas de 100 cm2 ou mais, de superfície","normal",
"ncm_73142000_01","7314.20.00:01","De aço, não revestidas, para estruturas ou obras de concreto armado ou argamassa armada","extension","ncm_73142000"
"ncm_73143","7314.3","Outras grades e redes, soldadas nos pontos de interseção:","view",
"ncm_73143100","7314.31.00","Galvanizadas","normal",
"ncm_73143900","7314.39.00","Outras","normal",
"ncm_73143900_01","7314.39.00:01","De aço, não revestidas, para estruturas ou obras de concreto armado ou argamassa armada","extension","ncm_73143900"
"ncm_73144","7314.4","Outras telas metálicas, grades e redes:","view",
"ncm_73144100","7314.41.00","Galvanizadas","normal",
"ncm_73144200","7314.42.00","Revestidas de plásticos","normal",
"ncm_73144900","7314.49.00","Outras","normal",
"ncm_73145000","7314.50.00","Chapas e tiras, distendidas","normal",
"ncm_7315","73.15","Correntes, cadeias, e suas partes, de ferro fundido, ferro ou aço.","view",
"ncm_73151","7315.1","Correntes de elos articulados e suas partes:","view",
"ncm_73151100","7315.11.00","Correntes de rolos","normal",
"ncm_731512","7315.12","Outras correntes","view",
"ncm_73151210","7315.12.10","De transmissão","normal",
"ncm_73151290","7315.12.90","Outras","normal",
"ncm_73151900","7315.19.00","Partes","normal",
"ncm_73152000","7315.20.00","Correntes antiderrapantes","normal",
"ncm_73158","7315.8","Outras correntes e cadeias:","view",
"ncm_73158100","7315.81.00","Correntes de elos com suporte","normal",
"ncm_73158200","7315.82.00","Outras correntes, de elos soldados","normal",
"ncm_73158900","7315.89.00","Outras","normal",
"ncm_73159000","7315.90.00","Outras partes","normal",
"ncm_73160000","7316.00.00","Âncoras, fateixas, e suas partes, de ferro fundido, ferro ou aço.","normal",
"ncm_731700","7317.00","Tachas, pregos, percevejos, escápulas, grampos ondulados ou biselados e artefatos semelhantes, de ferro fundido, ferro ou aço, mesmo com a cabeça de outra matéria, exceto cobre.","view",
"ncm_73170010","7317.00.10","Tachas","normal",
"ncm_73170020","7317.00.20","Grampos de fio curvado","normal",
"ncm_73170030","7317.00.30","Pontas ou dentes para máquinas têxteis","normal",
"ncm_73170090","7317.00.90","Outros","normal",
"ncm_7318","73.18","Parafusos, pinos ou pernos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, arruelas (incluindo as de pressão) e artefatos semelhantes, de ferro fundido, ferro ou aço.","view",
"ncm_73181","7318.1","Artefatos roscados:","view",
"ncm_73181100","7318.11.00","Tira-fundos","normal",
"ncm_73181200","7318.12.00","Outros parafusos para madeira","normal",
"ncm_73181300","7318.13.00","Ganchos e armelas","normal",
"ncm_73181400","7318.14.00","Parafusos perfurantes","normal",
"ncm_73181500","7318.15.00","Outros parafusos e pinos ou pernos, mesmo com as porcas e arruelas","normal",
"ncm_73181600","7318.16.00","Porcas","normal",
"ncm_73181900","7318.19.00","Outros","normal",
"ncm_73182","7318.2","Artefatos não roscados:","view",
"ncm_73182100","7318.21.00","Arruelas de pressão e outras arruelas de segurança","normal",
"ncm_73182200","7318.22.00","Outras arruelas","normal",
"ncm_73182300","7318.23.00","Rebites","normal",
"ncm_73182400","7318.24.00","Chavetas, cavilhas e contrapinos ou troços","normal",
"ncm_73182900","7318.29.00","Outros","normal",
"ncm_7319","73.19","Agulhas de costura, agulhas de tricô, agulhas-passadoras, agulhas de crochê, furadores para bordar e artefatos semelhantes, para uso manual, de ferro ou aço; alfinetes de segurança e outros alfinetes, de ferro ou aço, não especificados nem compreendidos noutras posições.","view",
"ncm_73194000","7319.40.00","Alfinetes de segurança e outros alfinetes","normal",
"ncm_73199000","7319.90.00","Outros","normal",
"ncm_7320","73.20","Molas e folhas de molas, de ferro ou aço.","view",
"ncm_73201000","7320.10.00","Molas de folhas e suas folhas","normal",
"ncm_73201000_01","7320.10.00:01","Para ônibus ou caminhões, com espessura da folha igual ou superior a 9 mm","extension","ncm_73201000"
"ncm_732020","7320.20","Molas helicoidais","view",
"ncm_73202010","7320.20.10","Cilíndricas","normal",
"ncm_73202090","7320.20.90","Outras","normal",
"ncm_73209000","7320.90.00","Outras","normal",
"ncm_7321","73.21","Aquecedores de ambiente, caldeiras de fornalha, fogões de cozinha (incluindo os que possam ser utilizados acessoriamente no aquecimento central), churrasqueiras (grelhadores), braseiras, fogareiros a gás, aquecedores de pratos, e aparelhos não elétricos semelhantes, de uso doméstico, e suas partes, de ferro fundido, ferro ou aço.","view",
"ncm_73211","7321.1","Aparelhos para cozinhar e aquecedores de pratos:","view",
"ncm_73211100","7321.11.00","A combustíveis gasosos, ou a gás e outros combustíveis","normal",
"ncm_73211100_01","7321.11.00:01","Fogões de cozinha","extension","ncm_73211100"
"ncm_73211200","7321.12.00","A combustíveis líquidos","normal",
"ncm_73211200_01","7321.12.00:01","Fogões de cozinha","extension","ncm_73211200"
"ncm_73211900","7321.19.00","Outros, incluindo os aparelhos a combustíveis sólidos","normal",
"ncm_73211900_01","7321.19.00:01","Fogões de cozinha","extension","ncm_73211900"
"ncm_73218","7321.8","Outros aparelhos:","view",
"ncm_73218100","7321.81.00","A combustíveis gasosos, ou a gás e outros combustíveis","normal",
"ncm_73218200","7321.82.00","A combustíveis líquidos","normal",
"ncm_73218900","7321.89.00","Outros, incluindo os aparelhos a combustíveis sólidos","normal",
"ncm_73219000","7321.90.00","Partes","normal",
"ncm_73219000_01","7321.90.00:01","De fogões de cozinha","extension","ncm_73219000"
"ncm_7322","73.22","Radiadores para aquecimento central, não elétricos, e suas partes, de ferro fundido, ferro ou aço; geradores e distribuidores de ar quente (incluindo os distribuidores que possam também funcionar como distribuidores de ar frio ou condicionado), não elétricos, munidos de ventilador ou fole com motor, e suas partes, de ferro fundido, ferro ou aço.","view",
"ncm_73221","7322.1","Radiadores e suas partes:","view",
"ncm_73221100","7322.11.00","De ferro fundido","normal",
"ncm_73221900","7322.19.00","Outros","normal",
"ncm_732290","7322.90","Outros","view",
"ncm_73229010","7322.90.10","Geradores de ar quente a combustível líquido, com capacidade superior ou igual a 1.500 kcal/h, mas inferior ou igual a 10.400 kcal/h, do tipo dos utilizados em veículos automóveis","normal",
"ncm_73229090","7322.90.90","Outros","normal",
"ncm_7323","73.23","Artefatos de uso doméstico, e suas partes, de ferro fundido, ferro ou aço; palha de ferro ou aço; esponjas, esfregões, luvas e artefatos semelhantes para limpeza, polimento ou usos semelhantes, de ferro ou aço.","view",
"ncm_73231000","7323.10.00","Palha de ferro ou aço; esponjas, esfregões, luvas e artefatos semelhantes para limpeza, polimento ou usos semelhantes","normal",
"ncm_73231000_01","7323.10.00:01","Esponja de lã de aço","extension","ncm_73231000"
"ncm_73239","7323.9","Outros:","view",
"ncm_73239100","7323.91.00","De ferro fundido, não esmaltados","normal",
"ncm_73239200","7323.92.00","De ferro fundido, esmaltados","normal",
"ncm_73239300","7323.93.00","De aço inoxidável","normal",
"ncm_73239400","7323.94.00","De ferro ou aço, esmaltados","normal",
"ncm_73239900","7323.99.00","Outros","normal",
"ncm_7324","73.24","Artefatos de higiene ou de toucador, e suas partes, de ferro fundido, ferro ou aço.","view",
"ncm_73241000","7324.10.00","Pias e lavatórios, de aço inoxidável","normal",
"ncm_73242","7324.2","Banheiras:","view",
"ncm_73242100","7324.21.00","De ferro fundido, mesmo esmaltadas","normal",
"ncm_73242900","7324.29.00","Outras","normal",
"ncm_73249000","7324.90.00","Outros, incluindo as partes","normal",
"ncm_7325","73.25","Outras obras moldadas, de ferro fundido, ferro ou aço.","view",
"ncm_73251000","7325.10.00","De ferro fundido, não maleável","normal",
"ncm_73259","7325.9","Outras:","view",
"ncm_73259100","7325.91.00","Esferas e artefatos semelhantes, para moinhos","normal",
"ncm_732599","7325.99","Outras","view",
"ncm_73259910","7325.99.10","De aço","normal",
"ncm_73259990","7325.99.90","Outras","normal",
"ncm_7326","73.26","Outras obras de ferro ou aço.","view",
"ncm_73261","7326.1","Simplesmente forjadas ou estampadas:","view",
"ncm_73261100","7326.11.00","Esferas e artefatos semelhantes, para moinhos","normal",
"ncm_73261900","7326.19.00","Outras","normal",
"ncm_73262000","7326.20.00","Obras de fio de ferro ou aço","normal",
"ncm_732690","7326.90","Outras","view",
"ncm_73269010","7326.90.10","Calotas elípticas de aço ao níquel, segundo Norma ASME SA 353, dos tipos utilizados na fabricação de recipientes para gases comprimidos ou liquefeitos","normal",
"ncm_73269090","7326.90.90","Outras","normal",
"ncm_74","74","Capítulo 74 - Cobre e suas obras","view",
"ncm_74010000","7401.00.00","Mates de cobre; cobre de cementação (precipitado de cobre).","normal",
"ncm_74020000","7402.00.00","Cobre não refinado; ânodos de cobre para refinação eletrolítica.","normal",
"ncm_7403","74.03","Cobre refinado e ligas de cobre em formas brutas.","view",
"ncm_74031","7403.1","Cobre refinado:","view",
"ncm_74031100","7403.11.00","Cátodos e seus elementos","normal",
"ncm_74031200","7403.12.00","Barras para obtenção de fios (wire-bars)","normal",
"ncm_74031300","7403.13.00","Palanquilhas (billets)","normal",
"ncm_74031900","7403.19.00","Outros","normal",
"ncm_74032","7403.2","Ligas de cobre:","view",
"ncm_74032100","7403.21.00","À base de cobre-zinco (latão)","normal",
"ncm_74032200","7403.22.00","À base de cobre-estanho (bronze)","normal",
"ncm_74032900","7403.29.00","Outras ligas de cobre (exceto ligas-mãe da posição 74.05)","normal",
"ncm_74040000","7404.00.00","Desperdícios e resíduos, de cobre.","normal",
"ncm_74050000","7405.00.00","Ligas-mãe de cobre.","normal",
"ncm_7406","74.06","Pós e escamas, de cobre.","view",
"ncm_74061000","7406.10.00","Pós de estrutura não lamelar","normal",
